epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.7161,1.12906,2.98346,1.26976,0.00562,1,0.32448,0.21742,1.02654,3.39957,1.05736,0.00027151,0.00027151,0.00027151
2,155.321,1.04308,2.13364,1.20803,0.00558,1,0.72864,0.52575,0.84562,3.17306,1.02148,0.000546275,0.000546275,0.000546275
